route_id,stop_point_id,stop_point_index
r11597011,n7888218686,4
r11597011,n7888218090,5
r11597011,n7888218089,6
r11597011,n7171384787,7
r11597011,n7888217787,8
r11597011,n7888224385,9
r11597019,n7888223369,1
r11597019,n7876448808,2
r11597019,n7876448807,3
r11597019,n7888223368,4
r11597019,n7888223367,5
r11597019,n7888223366,6
r11597020,n7888223373,1
r11597020,n7888223372,2
r11597020,n7888223371,3
r11597020,n7876448806,4
r11597020,n7888223370,5
r11597122,n7888269187,1
r11597122,n7171370582,2
r11597122,n7170470247,3
r11597122,n7888269186,4
r11597136,n7888285085,1
r11597136,n7170470252,2
r11597136,n7888284985,3
r11597167,n7170470249,1
r11597167,n7171370582,2
r11597167,n7170470247,3
r11597167,n7888269186,4
r11597168,n7888321685,1
r11597168,n7170470252,2
r11597168,n7077860789,3
r11597168,n7888312787,4
r11597168,n7170470251,5
r11597168,n7888315788,6
r11597199,n7888340986,1
r11597199,n7888341085,2
r11597199,n7078209306,3
r11597199,n6903097498,4
r11597199,n6903097497,5
r11597199,n7884635587,6
r11597199,n7884632289,7
r11597200,n7888341685,1
r11597200,n7077860792,2
r11597200,n7077860791,3
r11597200,n7888340985,4
r11597200,n7888341087,5
r11597200,n7888341086,6
r11597200,n7888341285,7
r11597200,n7888341185,8
r11597454,n7888460986,1
r11597454,n6903268822,2
r11597454,n7888460985,3
r11597454,n6903296479,4
r11597454,n6903296477,5
r11597454,n6903374201,6
r11597454,n6903268821,7
r11597454,n6903296476,8
r11597454,n7884635587,9
r11597454,n7884632289,10
r11597455,n7888461185,1
r11597455,n6903504058,2
r11597455,n6903504060,3
r11597455,n7077935896,4
r11597455,n7077935895,5
r11597455,n7888460988,6
r11597455,n7888461085,7
r11600232,n7888218088,1
r11600232,n6903097499,2
r11600232,n7891134485,3
r11600232,n7170470247,4
r11600232,n7888269186,5
r11600233,n7891132286,1
r11600233,n7891134586,2
r11600233,n7891134585,3
r11600233,n6903097500,4
r11600233,n7171384788,5
r11600233,n7171384787,6
r11600233,n7888217787,7
r11600233,n7888224385,8
r11600297,n7891177185,1
r11600297,n7891172191,2
r11600297,n7171335587,3
r11600297,n7077917683,4
r11600297,n6903504059,5
r11600297,n6903406998,6
r11600297,n6903406997,7
r11600298,n7891177186,1
r11600298,n7077935896,2
r11600298,n7077935895,3
r11600298,n7888460988,4
r11600298,n7888461085,5
r11600480,n7884640186,1
r11600480,n6903268822,2
r11600480,n7888460985,3
r11600480,n6903296479,4
r11600480,n6903296477,5
r11600481,n6903296478,1
r11600481,n6903296482,2
r11600481,n7884635588,3
r11600481,n6903296481,4
r11600481,n6903296480,5
r11600481,n7884635486,6
r11600819,n7891432685,1
r11600819,n7884491886,2
r11600819,n6899241574,3
r11600819,n6899241573,4
r11600819,n7869930987,5
r11600995,n7891527385,1
r11600995,n6903374200,2
r11600995,n6903374202,3
r11600995,n7891523888,4
r11600995,n7891521788,5
r11600995,n7891521787,6
r11600995,n7891527286,7
r11600995,n6902868227,8
r11600995,n6902868228,9
r11600995,n6902868229,10
r11600995,n7891527285,11
r11600995,n6902868231,12
r11600995,n7891523887,13
r11600995,n6902868232,14
r11600995,n6902868233,15
r11600995,n6902868243,16
r11600995,n6902868234,17
r11600995,n6902868235,18
r11600995,n6902868236,19
r11600995,n6902868242,20
r11600995,n6902868241,21
r11600995,n6902868237,22
r11600995,n6902868240,23
r11600995,n6902868238,24
r11600995,n6902868239,25
r11600995,n7076873473,26
r11600995,n6899264971,27
r11600996,n6899241577,1
r11600996,n6902639011,2
r11600996,n6902639010,3
r11600996,n6902638994,4
r11600996,n6902639009,5
r11600996,n6902639008,6
r11600996,n6902639007,7
r11600996,n6902639006,8
r11600996,n6902639005,9
r11600996,n6902638993,10
r11600996,n6902639004,11
r11600996,n7891521786,12
r11600996,n6902639003,13
r11600996,n6902639002,14
r11600996,n6902639001,15
r11600996,n6902639000,16
r11600996,n6902638999,17
r11600996,n6902638998,18
r11600996,n6902638997,19
r11600996,n6902638992,20
r11600996,n6902638991,21
r11600996,n6902638990,22
r11600996,n6902638996,23
r11600996,n7171335585,24
r11600996,n6902638989,25
r11600996,n6902638988,26
r11600996,n6902638995,27
r11604245,n7171335591,1
r11604245,n7171335590,2
r11604245,n7171335589,3
r11604245,n7077935887,4
r11604245,n7077935886,5
r11604245,n7171335588,6
r11604245,n7891177185,7
r11604245,n7894268185,8
r11604245,n7891172191,9
r11604245,n7171335587,10
r11604245,n7077917683,11
r11604245,n6903504059,12
r11604245,n6903406998,13
r11604245,n6903406997,14
r11604246,n7894269885,1
r11604246,n7888460988,2
r11604246,n7888461085,3
r11604246,n7077935894,4
r11604246,n7077935893,5
r11604246,n7894269785,6
r11604246,n7077935892,7
r11604246,n7077935891,8
r11604246,n7077935890,9
r11604246,n7077935889,10
r11604246,n7077935888,11
r11604246,n7171335595,12
r11604246,n7894268186,13
r11604246,n7171335594,14
r11604246,n7894269685,15
r11604246,n7171335593,16
r11619623,n7855287160,1
r11619623,n7855287159,2
r11619623,n7855287158,3
r11619623,n7855287157,4
r11619623,n7855330735,5
r11619623,n7855330734,6
r11619623,n7855330733,7
r11619623,n7855330732,8
r11619624,n7855330730,1
r11619624,n7855330728,2
r11619624,n7855330729,3
r11619624,n7855287161,4
r11619624,n7855287162,5
r11619624,n7055596709,6
r11619624,n7855287164,7
r11619656,n7843928085,1
r11619656,n7888087745,2
r11619656,n7055596712,3
r11619656,n7055596711,4
r11619656,n7855330735,5
r11619656,n7855330734,6
r11619656,n7855330733,7
r11619656,n7855330732,8
r11619657,n7855330730,1
r11619657,n7855330728,2
r11619657,n7855330729,3
r11619657,n7855287156,4
r11619657,n7888087746,5
r11619657,n7083218808,6
r11619657,n7083218807,7
r11619657,n7083218806,8
r11619657,n7083218805,9
r11619657,n7843928185,10
r11619702,n7855330730,1
r11619702,n7082416541,2
r11619702,n7082416540,3
r11619702,n7878395785,4
r11619702,n7888223369,5
r11619702,n7876448808,6
r11619702,n7876448807,7
r11619703,n7876448806,1
r11619703,n7876448805,2
r11619703,n7888129900,3
r11619703,n7844053286,4
r11619703,n7878542186,5
r11619703,n7082416538,6
r11619703,n7873450885,7
r11619703,n7878348885,8
r11619703,n7855330734,9
r11619703,n7855330733,10
r11619703,n7855330732,11
r11619875,n7902826916,1
r11619875,n7902826915,2
r11619875,n7902826914,3
r11619875,n7902826913,4
r11619875,n7902826912,5
r11619875,n7902826905,6
r11619875,n7902826904,7
r11619875,n7902826903,8
r11619875,n7902826902,9
r11619875,n7902826901,10
r11619875,n7902826900,11
r11619875,n7076873478,12
r11619875,n7902826899,13
r11619875,n7902826898,14
r11619875,n7902826897,15
r11619875,n7884438897,16
r11619875,n7902826896,17
r11619875,n7884438895,18
r11619875,n7884438893,19
r11619876,n7057928794,1
r11619876,n7076873482,2
r11619876,n7902826930,3
r11619876,n7902826929,4
r11619876,n7902826928,5
r11619876,n7902826927,6
r11619876,n7902826926,7
r11619876,n7902826925,8
r11619876,n7902826924,9
r11619876,n7902826923,10
r11619876,n7902826922,11
r11619876,n7902826921,12
r11619876,n7902826920,13
r11619876,n7902826919,14
r11619876,n7902826918,15
r11619876,n7902826917,16
r11619937,n7052366509,1
r11619937,n7873450686,2
r11619937,n7055596703,3
r11619937,n7876632885,4
r11619937,n7902877638,5
r11619938,n7888148152,1
r11619938,n7052366522,2
r11619938,n7052366519,3
r11619938,n7873450786,4
r11619938,n7055596710,5
r11619938,n7844054485,6
r11619998,n7056730266,1
r11619998,n7902959148,2
r11619998,n7085185967,3
r11619998,n7056730281,4
r11619998,n7056730280,5
r11619998,n7054917924,6
r11619998,n7054787076,7
r11619998,n7054917923,8
r11619998,n7054917922,9
r11619998,n7071584258,10
r11619998,n7902959147,11
r11619999,n7902959151,1
r11619999,n7054917915,2
r11619999,n7054787059,3
r11619999,n7054787057,4
r11619999,n7902959150,5
r11619999,n7056730273,6
r11619999,n7084943054,7
r11619999,n7078451672,8
r11619999,n7084943053,9
r11619999,n7078451670,10
r11619999,n7084943051,11
r11619999,n7078451669,12
r11619999,n7055696181,13
r11619999,n7055696180,14
r11619999,n7055696179,15
r11619999,n7902959149,16
r11619999,n7055696178,17
r11619999,n7085152209,18
r11619999,n7055696176,19
r11619999,n7056730268,20
r11619999,n7056730267,21
r11619999,n7056730266,22
r11620020,n7055717196,1
r11620020,n7078451681,2
r11620020,n7902973081,3
r11620020,n7078451680,4
r11620020,n7902973080,5
r11620020,n7902973079,6
r11620020,n7085185967,7
r11620020,n7902973078,8
r11620020,n7056730281,9
r11620020,n7056730280,10
r11620020,n7054917924,11
r11620020,n7054787076,12
r11620020,n7054917923,13
r11620020,n7054917922,14
r11620020,n7071584258,15
r11620020,n7902959147,16
r11620021,n7902959151,1
r11620021,n7902959150,2
r11620021,n7056730273,3
r11620021,n7084943055,4
r11620021,n7084943054,5
r11620021,n7084943053,6
r11620021,n7078451670,7
r11620021,n7084943052,8
r11620021,n7055696182,9
r11620021,n7055696181,10
r11620021,n7055696178,11
r11620021,n7055696176,12
r11620049,n7903002102,1
r11620049,n7903002100,2
r11620049,n7903002099,3
r11620049,n7884438897,4
r11620049,n7884438895,5
r11620049,n7884438894,6
r11620049,n7843927987,7
r11620050,n7843927985,1
r11620050,n7884545388,2
r11620050,n7076942289,3
r11620050,n7057912884,4
r11620884,n7903535330,1
r11620884,n7903535329,2
r11620884,n7903535328,3
r11620884,n7903535327,4
r11620885,n7903535336,1
r11620885,n7903535335,2
r11620885,n7903535334,3
r11620885,n7903535333,4
r11620885,n7903535332,5
r11620885,n7903535331,6
r11620903,n7071584264,1
r11620903,n7903583521,2
r11620903,n7055147055,3
r11620903,n7903583520,4
r11620903,n7054917924,5
r11620903,n7054787076,6
r11620903,n7054917923,7
r11620903,n7054917922,8
r11620903,n7071584257,9
r11620903,n7902959147,10
r11620904,n7902959151,1
r11620904,n7054787058,2
r11620904,n7054787057,3
r11620904,n7076835393,4
r11620904,n7054787056,5
r11620904,n7054787054,6
r11620904,n7054787051,7
r11620904,n7055147057,8
r11620904,n7071584250,9
r11702223,n7966220400,1
r11702223,n7966220399,2
r11702223,n7966220398,3
r11702223,n7966220397,4
r11702223,n7966220396,5
r11702223,n7966220395,6
r11702223,n7966220394,7
r11702224,n7966220403,1
r11702224,n7966220402,2
r11702224,n7966220401,3
r11702276,n7966266331,1
r11702276,n7966220400,2
r11702276,n7966220399,3
r11702276,n7966220397,4
r11702276,n7966266330,5
r11702276,n7966220394,6
r11702277,n7966220403,1
r11702277,n7966266334,2
r11702277,n7966220402,3
r11702277,n7966220401,4
r11702277,n7966266333,5
r11702277,n7966266332,6
r11702374,n7966345986,1
r11702374,n7066312426,2
r11702374,n7966345985,3
r11702374,n7066312424,4
r11702374,n7066312423,5
r11702374,n7066312422,6
r11702374,n7066312420,7
r11702374,n7884545388,8
r11702375,n7884545388,1
r11702375,n7066312418,2
r11702375,n7966345988,3
r11702375,n7966345987,4
r11702375,n7066312416,5
r11702375,n7066312415,6
r11702375,n7066312413,7
r11702375,n7966346085,8
r11702379,n7966272063,1
r11702379,n7966272062,2
r11702379,n7881639186,3
r11702379,n7866306386,4
r11702380,n7966272067,1
r11702380,n7966272066,2
r11702380,n7966272065,3
r11702380,n7966272064,4
r11702590,n6938343085,1
r11702590,n7066057010,2
r11702590,n7066057009,3
r11702590,n7066057008,4
r11702590,n7066057007,5
r11702590,n7170486854,6
r11702590,n7066057005,7
r11702590,n7066312426,8
r11702590,n7966538189,9
r11702590,n7066312425,10
r11702590,n7966345985,11
r11702590,n7066312424,12
r11702590,n7066312423,13
r11702590,n7066312422,14
r11702590,n7066312421,15
r11702590,n7066312420,16
r11702590,n7966560585,17
r11702590,n7884545388,18
r11702591,n7884545388,1
r11702591,n7066312415,2
r11702591,n7066312414,3
r11702591,n7966346085,4
r11702591,n7066312411,5
r11702591,n7066312409,6
r11702591,n7066312410,7
r11702591,n7170486852,8
r11702591,n7170486851,9
r11702591,n7966538190,10
r11702770,n7171335591,1
r11702770,n7966666988,2
r11702770,n7077935887,3
r11702770,n7077935886,4
r11702770,n7966688490,5
r11702770,n7171335588,6
r11702770,n7966688694,7
r11702770,n7891177185,8
r11702770,n7894268185,9
r11702770,n7891172191,10
r11702770,n7171335587,11
r11702770,n7966688489,12
r11702770,n6903406998,13
r11702770,n6903406997,14
r11702770,n6902638991,15
r11702770,n6902638996,16
r11702770,n6902638995,17
r11702771,n7884719686,1
r11702771,n7077935892,2
r11702771,n7966666992,3
r11702771,n7077935888,4
r11702771,n7077935890,5
r11702771,n7077935891,6
r11702771,n7894269685,7
r11702771,n7966701585,8
r11702771,n7966666991,9
r11702771,n7966666990,10
r11702771,n7171335593,11
r11702872,n7966780488,1
r11702872,n7966786785,2
r11702872,n7966786685,3
r11702872,n7966767631,4
r11702872,n7966767630,5
r11702872,n7966780701,6
r11702873,n7966780489,1
r11702873,n7966781186,2
r11702873,n7966780597,3
r11702873,n7966767635,4
r11702873,n7966767634,5
r11702873,n7966767633,6
r11702873,n7966767632,7
r11702963,n7082416539,1
r11702963,n7873450885,2
r11702963,n7082416537,3
r11702963,n7876023213,4
r11702963,n7844053285,5
r11702963,n7876023212,6
r11702963,n7054787063,7
r11702963,n7076942291,8
r11702963,n7966877485,9
r11702964,n7966877785,1
r11702964,n7052366519,2
r11702964,n7876023218,3
r11702964,n7052366513,4
r11702964,n7966865688,5
r11703069,n7057276359,1
r11703069,n7966993885,2
r11703070,n7966994285,1
r11703070,n7966994385,2
r11703074,n7966968958,1
r11703074,n7966968957,2
r11703075,n7966968964,1
r11703075,n7966968963,2
r11703075,n7966968962,3
r11703075,n7966968961,4
r11703075,n7966968960,5
r11703075,n7966968959,6
r11703111,n7967051298,1
r11703111,n7967051297,2
r11703111,n7967051296,3
r11703112,n7967051302,1
r11703112,n7967051301,2
r11703112,n7967051300,3
r11703112,n7967051299,4
r11703126,n7967074791,1
r11703126,n7055596719,2
r11703126,n7084919714,3
r11703126,n7083218815,4
r11703126,n7967074790,5
r11703126,n7967074789,6
r11703126,n7967074987,7
r11703126,n7967074788,8
r11703126,n7967074787,9
r11703126,n7888223371,10
r11703126,n7967074786,11
r11703127,n7967074887,1
r11703127,n7967074794,2
r11703127,n7967074886,3
r11703127,n7888223367,4
r11703127,n7967075485,5
r11703127,n7967074792,6
r11703127,n7083218793,7
r11703127,n7083218792,8
r11703127,n7083218791,9
r11703127,n7083218790,10
r11703127,n7967074793,11
r11703127,n7967074988,12
r11703169,n7967102345,1
r11703169,n7967102344,2
r11703169,n7967102343,3
r11703169,n7967102342,4
r11703170,n7967102360,1
r11703170,n7967102350,2
r11703170,n7967102349,3
r11703170,n7967102348,4
r11703170,n7967102347,5
r11703170,n7967102346,6
r11703221,n7967112830,1
r11703221,n7967102344,2
r11703221,n7967102343,3
r11703221,n7967112829,4
r11703221,n7967112828,5
r11703221,n7967112827,6
r11703221,n7967102342,7
r11703222,n7967102360,1
r11703222,n7967112836,2
r11703222,n7967112835,3
r11703222,n7967112834,4
r11703222,n7967112833,5
r11703222,n7967112832,6
r11703222,n7967112831,7
r11703222,n7967112830,8
r11703302,n7967175249,1
r11703302,n7967102346,2
r11703302,n7967102344,3
r11703302,n7967102343,4
r11703302,n7967112829,5
r11703302,n7967112828,6
r11703302,n7967112827,7
r11703302,n7967102342,8
r11703303,n7967102360,1
r11703303,n7967175249,2
r11758496,n7076835395,1
r11758496,n7884683661,2
r11758496,n7884683659,3
r11758496,n7055147058,4
r11758496,n7054787058,5
r11758496,n7054787057,6
r11758496,n7054787055,7
r11758496,n7054787054,8
r11758496,n7054787053,9
r11758496,n7054787051,10
r11758496,n7071584251,11
r11758496,n7055147057,12
r11758496,n6910755171,13
r11758496,n7071584250,14
r11758497,n7071584264,1
r11758497,n7084943041,2
r11758497,n7876057941,3
r11758497,n7054787080,4
r11758497,n7054787079,5
r11758497,n7903583521,6
r11758497,n7055147055,7
r11758497,n7054787077,8
r11758497,n7903583520,9
r11758497,n7071584263,10
r11758497,n7054917924,11
r11758497,n7054787076,12
r11758497,n7071584260,13
r11758497,n7056730279,14
r11758497,n7054917922,15
r11758497,n7071584258,16
r11758497,n7902959147,17
r11758497,n7071584256,18
r11758497,n7055147054,19
r11758497,n7054787072,20
r11758497,n7054787071,21
r11758497,n7054787070,22
r11758554,n7055717195,1
r11758554,n7055717194,2
r11758554,n7055717193,3
r11758554,n7055717192,4
r11758554,n7082468464,5
r11758554,n7082468463,6
r11758554,n7055717191,7
r11758554,n7076873475,8
r11758554,n8010519327,9
r11758554,n7055717188,10
r11758554,n7057928786,11
r11758554,n7055717187,12
r11758554,n7082468461,13
r11758554,n7052366503,14
r11758554,n7052366502,15
r11758554,n7055596701,16
r11758554,n7052366501,17
r11758554,n7055147061,18
r11758555,n7055147061,1
r11758555,n8010519328,2
r11758555,n7076942289,3
r11758555,n7076942288,4
r11758555,n7076942287,5
r11758555,n7076942286,6
r11758555,n7085152210,7
r11758555,n7082486685,8
r11758555,n7082468484,9
r11758555,n7082468483,10
r11758555,n7082468482,11
r11758555,n7082468481,12
r11758555,n7082468480,13
r11758555,n7082468478,14
r11758555,n7082468476,15
r11758555,n7082468475,16
r11758555,n7082468474,17
r11758555,n7082468472,18
r13411242,n9229653494,1
r13411242,n7082468462,2
r13411242,n7056274250,3
r13411242,n9229653488,4
r13411243,n9229653487,1
r13411243,n9229653483,2
r13411243,n9229653484,3
r13411243,n9229653485,4
r13411243,n9229653486,5
r13421217,n9237456494,1
r13421217,n9237456493,2
r13421217,n9237456492,3
r13421217,n9237456491,4
r13421217,n9237456490,5
r13421217,n7170470250,6
r13421218,n9237456496,1
r13421218,n9237456495,2
r13421391,n7888269187,1
r13421391,n9237613500,2
r13421391,n7891134586,3
r13421391,n7891134585,4
r13421391,n9237613501,5
r13421391,n7078209306,6
r13421391,n6903097498,7
r13421391,n6903097497,8
r13421392,n9237613506,1
r13421392,n9237613505,2
r13421392,n9237613504,3
r13421392,n9237613503,4
r13421392,n7888284985,5
r13423260,n7170470250,1
r13423260,n7171370582,2
r13423260,n7888269186,3
r13423261,n6903097497,1
r13423261,n9237613504,2
r13423261,n7077860789,3
r13423261,n7888312787,4
r13423261,n7170470251,5
r13423261,n9238976231,6
r13423301,n9239014077,1
r13423301,n7077917683,2
r13423301,n6903504059,3
r13423301,n6926746758,4
r13423301,n9239014076,5
r13423301,n6903406997,6
r13423301,n6902638992,7
r13423301,n6902638991,8
r13423301,n6902638990,9
r13423301,n7171335585,10
r13423301,n6902638989,11
r13423301,n9239014075,12
r13423302,n7888461185,1
r13423302,n9239014080,2
r13423302,n6903504060,3
r13423302,n9239014079,4
r13423302,n7077935896,5
r13438122,n9250076884,1
r13438122,n7966345986,2
r13438122,n7066312426,3
r13438122,n7966538189,4
r13438122,n9250076882,5
r13438122,n7066312424,6
r13438122,n7066312423,7
r13438122,n7066312422,8
r13438122,n9250076881,9
r13438122,n7066312421,10
r13438122,n7066312420,11
r13438122,n7079601691,12
r13438122,n7055147054,13
r13438122,n7079601690,14
r13438122,n9229594145,15
r13438122,n7052366503,16
r13438122,n7052366502,17
r13438122,n7055596701,18
r13438122,n7052366501,19
r13438122,n7055147061,20
r13438123,n9250076888,1
r13438123,n7056562845,2
r13438123,n6899241576,3
r13438123,n7056562844,4
r13438123,n6899241575,5
r13438123,n7056562843,6
r13438123,n7056562842,7
r13438123,n6899241574,8
r13438123,n7056562841,9
r13438123,n6903525066,10
r13438123,n7077860793,11
r13438123,n7066312427,12
r13438123,n6903602208,13
r13438123,n6903602209,14
r13438123,n6903602210,15
r13438123,n6903525063,16
r13438123,n6903525062,17
r13438123,n6903602211,18
r13438123,n6903525055,19
r13438123,n6903525061,20
r13438123,n6938343085,21
r13438123,n6903525060,22
r13438123,n6903602212,23
r13438123,n9250076885,24
r13438123,n7078020144,25
r13438311,n9250161449,1
r13438311,n9250161448,2
r13438311,n7076873477,3
r13438311,n7902826899,4
r13438311,n7055717191,5
r13438311,n7076873476,6
r13438311,n7076873475,7
r13438311,n7055717190,8
r13438311,n7055717189,9
r13438311,n7055717188,10
r13438311,n7057928786,11
r13438311,n7055717187,12
r13438311,n7076873474,13
r13438311,n7079601692,14
r13438311,n7082468462,15
r13438311,n7082468461,16
r13438311,n7079601691,17
r13438311,n7055147054,18
r13438311,n7079601690,19
r13438311,n9229594145,20
r13438311,n7052366503,21
r13438311,n7052366502,22
r13438311,n7055596701,23
r13438311,n7052366501,24
r13438311,n7055147061,25
r13438312,n7055147061,1
r13438312,n7076942291,2
r13438312,n7076942288,3
r13438312,n7076942287,4
r13438312,n7076873479,5
r13438312,n7082486686,6
r13438312,n7085152210,7
r13438312,n7082486685,8
r13438312,n9250161452,9
r13438312,n7076873484,10
r13438312,n7076873480,11
r13438312,n9250161451,12
r13438312,n9250161450,13
